"occupation_id","source_ref","employer_name","job_title","source_url","source_kind","review_status","notes"
"occ_15_1212_00","isa2_03","Galvanick","Threat Hunter / Security Analyst","https://jobs.lever.co/galvanick/66d633a8-8451-40fd-ab67-86a02b51e951","public_job_posting","reviewed_for_gap_fill","supports_threat_hunting_detection_logic_and_security_investigation_work"
"occ_13_1051_00","est2_01","SpawGlass","Preconstruction Estimator","https://jobs.lever.co/spawglass/ec32777b-81fb-4e0c-96c7-027136f13909","public_job_posting","reviewed_for_gap_fill","supports_quantity_takeoffs_scope_analysis_and_bid_execution_with_subcontractor_coverage"
"occ_13_1051_00","est2_02","Flow","Construction Estimator","https://jobs.lever.co/flowlife/b3455ff3-8a23-49d3-9930-178a0273e1bc","public_job_posting","reviewed_for_gap_fill","supports_bid_comparison_vendor_negotiation_and_budget_schedule_alignment"
"occ_13_1051_00","est2_03","RenoFi","Construction Estimator (Residential Renovations) – Remote, US Only","https://jobs.lever.co/renofi/031e22ec-8c4b-4242-abb1-173772b3aac0","public_job_posting","reviewed_for_gap_fill","supports_scope_validation_budget_protection_and_document_based_estimate_review"
"occ_13_1041_00","co2_01","Nitra","Compliance Officer","https://jobs.lever.co/nitra/8d0c99f6-211f-499b-9453-b4274cd2fe1c","public_job_posting","reviewed_for_gap_fill","supports_policy_buildout_regulatory_guidance_training_and_internal_exam_readiness"
"occ_13_1041_00","co2_02","Superside","Risk and Compliance Officer","https://jobs.lever.co/superside/811809f6-0864-4f25-9136-02ca65f368d9","public_job_posting","reviewed_for_gap_fill","supports_grc_program_ownership_risk_assessment_and_cross_functional_control_alignment"
"occ_13_1041_00","co2_03","Caliza","Compliance Officer & Money Laundering Reporting Officer","https://jobs.lever.co/caliza-financial-technologies/8abe5e30-6de1-4b78-8d4e-fcb88f7a8632","public_job_posting","reviewed_for_gap_fill","supports_aml_program_management_reporting_controls_and_regulatory_interface_work"
"occ_13_1111_00","ma2_01","Hello Neighbor","Strategy & Operations Manager","https://jobs.lever.co/helloneighbor.io/184e4b7d-de20-4106-b744-5ae3625e2ff3","public_job_posting","reviewed_for_gap_fill","supports_crossfunctional_initiatives_operational_effectiveness_and_org_level_process_change"
"occ_13_1111_00","ma2_02","Attentive","Messaging Strategy & Operations Associate","https://jobs.lever.co/attentive/0e61492a-3447-4d17-8377-8ebb19079dbe","public_job_posting","reviewed_for_gap_fill","supports_operational_issue_investigation_dashboard_monitoring_and_partner_coordination"
"occ_13_1111_00","ma2_03","Farfetch","Operations Business Analyst","https://jobs.lever.co/farfetch/4fa19125-f554-4e2e-8341-02ab44ff1a22","public_job_posting","reviewed_for_gap_fill","supports_order_profitability_analysis_process_optimization_and_operational_decision_support"
"occ_15_1232_00","its2_01","Equativ","IT Support Specialist","https://jobs.lever.co/equativ/6aebeeb2-6d74-413d-be9f-228e897bd392","public_job_posting","reviewed_for_gap_fill","supports_multiplatform_support_ticket_triage_process_improvement_and_end_user_enablement"
"occ_15_1232_00","its2_02","Arbol","IT Support Specialist","https://jobs.lever.co/Arbol/015ae171-6d09-4c10-ac5c-3ceb49068507","public_job_posting","reviewed_for_gap_fill","supports_complex_troubleshooting_user_training_inventory_and_infrastructure_change_support"
"occ_15_1232_00","its2_03","Sword Health","IT Support Specialist","https://jobs.lever.co/swordhealth/edede9c4-57c1-4e20-970d-14d72d49e24c","public_job_posting","reviewed_for_gap_fill","supports_remote_support_identity_workflow_device_config_and_knowledge_article_maintenance"
