"occupation_id","task_id","source_id","source_role","exposure_score","augmentation_score","automation_score","evidence_weight","confidence","promotion_status","notes"
"occ_15_1253_00","task_occ_15_1253_00_14642","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1200","0.1300","0.1820","0.4600","0.2852","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14643","src_anthropic_ei_2026_01_15","live_task_evidence","0.2600","0.3400","0.4300","1.0000","0.8400","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1253_00","task_occ_15_1253_00_14643","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0200","0.0200","0.0265","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_14644","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.4600","0.8280","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14645","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.4600","0.8280","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14646","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.4600","0.8280","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14647","src_anthropic_ei_2026_01_15","live_task_evidence","0.5100","0.3800","0.5100","1.0000","0.9100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1253_00","task_occ_15_1253_00_14647","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.1800","0.6120","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_14648","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.2000","0.1620","0.4600","0.3496","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14649","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.9000","0.6200","0.3420","0.4600","0.8740","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14650","src_anthropic_ei_2026_01_15","live_task_evidence","0.2800","0.4100","0.5200","1.0000","0.8300","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1253_00","task_occ_15_1253_00_14650","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.1800","0.6120","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_14651","src_anthropic_ei_2026_01_15","live_task_evidence","0.2100","0.1500","0.5400","1.0000","0.7200","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1253_00","task_occ_15_1253_00_14651","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2100","0.1500","0.5120","0.1800","0.4896","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_14652","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.4600","0.8280","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14653","src_anthropic_ei_2026_01_15","live_task_evidence","0.3500","0.6000","0.3200","1.0000","0.8600","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1253_00","task_occ_15_1253_00_14653","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.3100","0.1420","0.1800","0.2992","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_14654","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.9000","0.6200","0.3420","0.4600","0.8740","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14655","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.4600","0.8280","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14656","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.4600","0.8280","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14657","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.3100","0.1420","0.4600","0.4048","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14658","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.9000","0.6200","0.3420","0.4600","0.8740","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14659","src_anthropic_ei_2026_01_15","live_task_evidence","0.2800","0.3800","0.5400","1.0000","0.8300","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1253_00","task_occ_15_1253_00_14659","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.9000","0.6200","0.3420","0.1800","0.6460","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_14661","src_anthropic_ei_2026_01_15","live_task_evidence","0.3200","0.5600","0.3300","1.0000","0.8500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1253_00","task_occ_15_1253_00_14661","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.1800","0.6120","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_14662","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.4600","0.8280","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_14663","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.6500","0.3800","1.0000","0.8100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1253_00","task_occ_15_1253_00_14663","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.3100","0.1420","0.1800","0.2992","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_14664","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1200","0.1300","0.1820","0.4600","0.2852","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_21680","src_anthropic_ei_2026_01_15","live_task_evidence","0.9100","0.6200","0.3700","1.0000","0.9500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1253_00","task_occ_15_1253_00_21680","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.9000","0.6200","0.3420","0.1800","0.6460","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_21681","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.3100","0.1420","0.4600","0.4048","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1253_00","task_occ_15_1253_00_21682","src_anthropic_ei_2026_01_15","live_task_evidence","0.3400","0.3500","0.5900","1.0000","0.8500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1253_00","task_occ_15_1253_00_21682","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1200","0.1300","0.1820","0.1800","0.2108","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_jd_qa_01","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.7200","0.8000","0.3400","0.6800","0.7600","active_supporting","reviewed_task_override|reviewed_software_qa_task_scoring"
"occ_15_1253_00","task_occ_15_1253_00_jd_qa_01","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.2000","0.1620","0.1800","0.2584","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_jd_qa_02","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.7600","0.7800","0.3600","0.6800","0.7600","active_supporting","reviewed_task_override|reviewed_software_qa_task_scoring"
"occ_15_1253_00","task_occ_15_1253_00_jd_qa_02","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.4600","0.4100","0.4520","0.1800","0.6120","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1253_00","task_occ_15_1253_00_jd_qa_03","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.6200","0.7600","0.1800","0.6800","0.7400","active_supporting","reviewed_task_override|reviewed_software_qa_task_scoring"
"occ_15_1253_00","task_occ_15_1253_00_jd_qa_04","src_reviewed_task_scoring_2026_03","reviewed_task_estimate","0.7000","0.7800","0.2600","0.6800","0.7400","active_supporting","reviewed_task_override|reviewed_software_qa_task_scoring"
"occ_15_1253_00","task_occ_15_1253_00_jd_qa_04","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1200","0.1300","0.1820","0.1800","0.2108","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14694","src_anthropic_ei_2026_01_15","live_task_evidence","0.5100","0.4800","0.5300","1.0000","0.8900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14694","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14694","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14695","src_anthropic_ei_2026_01_15","live_task_evidence","0.0800","0.1000","0.6600","1.0000","0.5500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14695","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14695","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0800","0.1000","0.6320","0.1800","0.3740","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14697","src_anthropic_ei_2026_01_15","live_task_evidence","0.1900","0.1600","0.0800","1.0000","0.6100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14697","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14697","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14698","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.9500","0.4850","1.0000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14698","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0800","0.1000","0.6320","0.1800","0.3740","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14700","src_anthropic_ei_2026_01_15","live_task_evidence","0.3500","0.2300","0.5500","1.0000","0.8900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14700","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14700","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.1100","0.2520","0.1800","0.3060","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14701","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.6600","0.2000","1.0000","0.8100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14701","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14701","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14702","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14702","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.1100","0.2520","0.1800","0.3060","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14704","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.6700","0.4500","1.0000","0.7400","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14704","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14704","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14705","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.9500","0.4850","1.0000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14705","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14706","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.6200","0.4600","1.0000","0.7900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14706","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14706","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14707","src_anthropic_ei_2026_01_15","live_task_evidence","0.3700","0.5200","0.4900","1.0000","0.8600","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14707","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14707","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14708","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14708","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0135","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14710","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14710","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.7600","0.7300","0.3880","0.1800","0.3808","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14711","src_anthropic_ei_2026_01_15","live_task_evidence","0.1000","0.1900","0.1200","1.0000","0.5100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14711","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14711","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14713","src_anthropic_ei_2026_01_15","live_task_evidence","0.1600","0.1500","0.4800","1.0000","0.7400","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14713","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14713","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14714","src_anthropic_ei_2026_01_15","live_task_evidence","0.2800","0.5300","0.4600","1.0000","0.8200","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14714","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14714","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14717","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14717","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0800","0.1000","0.6320","0.1800","0.3740","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14719","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14719","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0300","0.0600","0.0265","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14722","src_anthropic_ei_2026_01_15","live_task_evidence","0.2000","0.6200","0.4000","1.0000","0.7700","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14722","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14722","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0135","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14723","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.5500","0.5200","1.0000","0.7400","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14723","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14723","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14724","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14724","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14725","src_anthropic_ei_2026_01_15","live_task_evidence","0.2800","0.6700","0.3400","1.0000","0.8300","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14725","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14725","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0300","0.0600","0.0265","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14726","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14726","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2000","0.7600","0.0920","0.1800","0.4692","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14727","src_anthropic_ei_2026_01_15","live_task_evidence","0.2000","0.7600","0.1200","1.0000","0.6900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14727","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14727","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2000","0.7600","0.0920","0.1800","0.4692","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14728","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14728","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2000","0.7600","0.0920","0.1800","0.4692","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14729","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4637","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14729","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_14730","src_anthropic_ei_2026_01_15","live_task_evidence","0.1800","0.6500","0.3800","1.0000","0.7600","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_15_1254_00","task_occ_15_1254_00_14730","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_14730","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_21683","src_aei_labor_market_2026_03","supporting_evidence","0.3200","0.4720","0.2800","0.5000","0.4500","benchmark_only","task_match|evidence_type=aei_task_penetration"
"occ_15_1254_00","task_occ_15_1254_00_21683","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_21683","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_21684","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_1254_00","task_occ_15_1254_00_21684","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.1800","0.4964","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_1254_00","task_occ_15_1254_00_jd_wd_01","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.3100","0.3500","0.2920","0.4600","0.6716","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1254_00","task_occ_15_1254_00_jd_wd_02","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.7600","0.7300","0.3880","0.4600","0.5152","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1254_00","task_occ_15_1254_00_jd_wd_03","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0800","0.1000","0.6320","0.4600","0.5060","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_1254_00","task_occ_15_1254_00_jd_wd_04","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0000","0.0100","0.0135","0.4600","0.1500","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_15_2031_00","task_occ_15_2031_00_20952","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_2031_00","task_occ_15_2031_00_20952","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1900","0.2100","0.0920","0.1800","0.4216","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_2031_00","task_occ_15_2031_00_20953","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_15_2031_00","task_occ_15_2031_00_20953","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0200","0.0400","0.0265","0.1800","0.1500","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_15_2031_00","task_occ_15_2031_00_23986","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.8200","0.6800","0.3580","0.4600","0.5152","active_supporting","cluster_proxy|mapped_from_task_family"
