"occupation_id","task_id","onet_task_id","task_statement","task_family_id","task_type","time_share_prior","value_centrality","bargaining_power_weight","role_criticality","ai_support_observability","source_mix","source_confidence","notes"
"occ_15_2031_00","task_occ_15_2031_00_jd_or_02","jd_or_02","Define north-star metrics, guardrails, and measurement plans for product or operational changes and prioritize high-impact analyses.","cluster_qa_review","Core","0.0432","0.7980","0.7586","core","0.0020","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.5875","seeded_from_job_description_expansion"
"occ_15_2031_00","task_occ_15_2031_00_jd_or_03","jd_or_03","Partner with stakeholders to frame planning problems, interpret model outputs, and turn them into operational or financial decisions.","cluster_decision_support","Core","0.0406","0.9224","0.9388","core","0.0330","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.6050","seeded_from_job_description_expansion"
"occ_15_2031_00","task_occ_15_2031_00_jd_or_04","jd_or_04","Develop scalable data pipelines, diagnostics, and automated reporting that keep analytical systems usable in live decision workflows.","cluster_oversight_strategy","Core","0.0367","0.9800","0.9900","core","0.0110","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.5910","seeded_from_job_description_expansion"
"occ_15_2031_00","task_occ_15_2031_00_jd_ora2_01","jd_ora2_01","Frame optimization problems, choose modeling approaches, and recommend decision rules for operations or product systems.","cluster_decision_support","Core","0.0557","0.9268","0.9413","core","0.0330","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.6050","seeded_from_job_description_expansion"
"occ_15_2031_00","task_occ_15_2031_00_jd_ora2_02","jd_ora2_02","Run simulations, sensitivity analysis, and validation loops to verify that optimization outputs remain robust under changing assumptions.","cluster_qa_review","Core","0.0572","0.8176","0.7700","core","0.0020","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.5875","seeded_from_job_description_expansion"
"occ_15_2031_00","task_occ_15_2031_00_jd_ora2_03","jd_ora2_03","Explain model logic, tradeoffs, and recommended actions to operators and leaders who will use the output in real decisions.","cluster_drafting","Core","0.0499","0.6864","0.6329","supporting","0.0230","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.5945","seeded_from_job_description_expansion"
"occ_15_2031_00","task_occ_15_2031_00_jd_ora2_04","jd_ora2_04","Manage data, experiment, and optimization workflows that keep model-backed decision systems updated and usable over time.","cluster_workflow_admin","Core","0.0543","0.6628","0.5512","supporting","0.1665","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7975","seeded_from_job_description_expansion"
"occ_15_2031_00","task_occ_15_2031_00_manual_or_01","manual_or_01","Frame ambiguous operating problems into tractable objectives, constraints, and decision rules before model-building begins.","cluster_decision_support","Core","0.0447","0.9412","0.9497","core","0.0330","src_manual_role_graph_review_2026_03","0.6050","seeded_from_manual_task_expansion"
"occ_15_2031_00","task_occ_15_2031_00_manual_or_02","manual_or_02","Reconstruct messy workflow, cost, and capacity assumptions from incomplete operational data before optimization outputs are trusted.","cluster_research_synthesis","Core","0.0409","0.7978","0.7079","core","0.6590","src_manual_role_graph_review_2026_03","0.7800","seeded_from_manual_task_expansion"
"occ_15_2031_00","task_occ_15_2031_00_manual_or_03","manual_or_03","Work with operators and leaders to adapt model recommendations when real-world constraints break the clean analytical solution.","cluster_coordination","Core","0.0408","0.8424","0.8254","core","0.6360","src_manual_role_graph_review_2026_03","0.7625","seeded_from_manual_task_expansion"
"occ_15_2051_00","task_occ_15_2051_00_21823","21823","Analyze, manipulate, or process large sets of data using statistical software.","cluster_analysis","n/a","0.0290","0.5720","0.5644","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21824","21824","Apply feature selection algorithms to models predicting outcomes of interest, such as sales, attrition, and healthcare use.","cluster_decision_support","n/a","0.0290","0.6720","0.7514","core","0.6560","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5275","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21825","21825","Apply sampling techniques to determine groups to be surveyed or use complete enumeration methods.","cluster_analysis","n/a","0.0290","0.5720","0.5644","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5020","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21826","21826","Clean and manipulate raw data using statistical software.","cluster_analysis","n/a","0.0290","0.5720","0.5644","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5020","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21827","21827","Compare models using statistical performance metrics, such as loss functions or proportion of explained variance.","cluster_decision_support","n/a","0.0290","0.6720","0.7514","core","0.6560","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5275","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21828","21828","Create graphs, charts, or other visualizations to convey the results of data analysis using specialized software.","cluster_analysis","n/a","0.0290","0.5720","0.5644","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21829","21829","Deliver oral or written presentations of the results of mathematical modeling and data analysis to management or other end users.","cluster_analysis","n/a","0.0290","0.5720","0.5644","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21830","21830","Design surveys, opinion polls, or other instruments to collect data.","cluster_drafting","n/a","0.0290","0.4720","0.4082","supporting","0.6630","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5075","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21831","21831","Identify business problems or management objectives that can be addressed through data analysis.","cluster_analysis","n/a","0.0290","0.5720","0.5644","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21832","21832","Identify relationships and trends or any factors that could affect the results of research.","cluster_research_synthesis","n/a","0.0290","0.5520","0.5654","supporting","0.6590","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5420","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21833","21833","Identify solutions to business problems, such as budgeting, staffing, and marketing decisions, using the results of data analysis.","cluster_analysis","n/a","0.0290","0.5720","0.5644","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21834","21834","Propose solutions in engineering, the sciences, and other fields using mathematical theories and techniques.","cluster_analysis","n/a","0.0290","0.5720","0.5644","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5020","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21835","21835","Read scientific articles, conference papers, or other sources of research to identify emerging analytic trends and technologies.","cluster_analysis","n/a","0.0290","0.5720","0.5644","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21836","21836","Recommend data-driven solutions to key stakeholders.","cluster_decision_support","n/a","0.0290","0.6720","0.7514","core","0.6560","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5455","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21837","21837","Test, validate, and reformulate models to ensure accurate prediction of outcomes of interest.","cluster_qa_review","n/a","0.0290","0.5320","0.5316","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5260","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_21838","21838","Write new functions or applications in programming languages to conduct analyses.","cluster_analysis","n/a","0.0290","0.5720","0.5644","supporting","0.6770","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_01","jd_ds_01","Define hypotheses, success metrics, and experiment designs with product or business stakeholders before building analytical solutions.","cluster_decision_support","Core","0.0487","0.9568","0.9165","core","0.6560","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7835","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_02","jd_ds_02","Identify and prototype new data sources, features, or instrumentation required to make models viable and scalable in production settings.","cluster_research_synthesis","Core","0.0402","0.7992","0.7087","core","0.6590","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7800","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_03","jd_ds_03","Partner with engineering and platform teams to productionize, deploy, and monitor models or data pipelines in live systems.","cluster_coordination","Core","0.0460","0.8812","0.8479","core","0.6360","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7625","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_04","jd_ds_04","Set methodological standards, documentation, and feedback loops that keep models interpretable, auditable, and decision-useful after launch.","cluster_qa_review","Core","0.0391","0.7822","0.6767","core","0.6770","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7730","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds2_01","jd_ds2_01","Document methodology, assumptions, model behavior, and stakeholder guidance so data science work remains explainable and reusable.","cluster_documentation","Core","0.0448","0.6788","0.5347","supporting","0.3175","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds2_02","jd_ds2_02","Manage production data workflows, feature pipelines, experiment infrastructure, and model-support tooling after launch.","cluster_workflow_admin","Core","0.0422","0.6432","0.5041","supporting","0.3175","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds2_03","jd_ds2_03","Present results, uncertainty, and experiment interpretation to product or business partners in decision-ready language.","cluster_drafting","Core","0.0455","0.7104","0.5464","core","0.6630","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7590","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds2_04","jd_ds2_04","Monitor model performance, investigate drift, and analyze failure modes once systems are live in production.","cluster_analysis","Core","0.0464","0.8320","0.7152","core","0.6770","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7940","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds3_01","jd_ds3_01","Run stakeholder interviews and problem-framing sessions so model work targets the right business question before experimentation begins.","cluster_client_interaction","Core","0.0438","0.7692","0.8271","core","0.3175","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds3_02","jd_ds3_02","Review methodology, feature logic, and validation evidence before models or analyses are treated as decision-ready.","cluster_qa_review","Core","0.0491","0.7156","0.6380","core","0.6770","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7730","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds3_03","jd_ds3_03","Decide model, experiment, and instrumentation priorities when rigor, delivery speed, and product constraints no longer align cleanly.","cluster_oversight_strategy","Core","0.0444","0.8984","0.9121","core","0.3175","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_job_description_expansion"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds3_04","jd_ds3_04","Translate open-ended analytical findings into concrete next-step recommendations when product, engineering, and business teams need a directional call.","cluster_decision_support","Core","0.0460","0.8308","0.8435","core","0.6560","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7835","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_147","147","Compute load and grade requirements, water flow rates, or material stress factors to determine design specifications.","cluster_drafting","Core","0.0664","0.7430","0.6219","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4950","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_148","148","Inspect project sites to monitor progress and ensure conformance to design specifications and safety or sanitation standards.","cluster_qa_review","Core","0.0145","0.6650","0.5893","supporting","0.3135","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6035","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_150","150","Direct or participate in surveying to lay out installations or establish reference points, grades, or elevations to guide construction.","cluster_oversight_strategy","Core","0.0130","0.8354","0.9163","core","0.4305","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5405","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_151","151","Estimate quantities and cost of materials, equipment, or labor to determine project feasibility.","cluster_decision_support","Core","0.0124","0.7368","0.8211","core","0.4885","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_152","152","Prepare or present public reports on topics such as bid proposals, deeds, environmental impact statements, or property and right-of-way descriptions.","cluster_documentation","Core","0.0120","0.4744","0.4038","supporting","0.4725","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5545","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_153","153","Test soils or materials to determine the adequacy and strength of foundations, concrete, asphalt, or steel.","cluster_qa_review","Supplemental","0.0155","0.5260","0.5087","supporting","0.3135","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5725","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_155","155","Conduct studies of traffic patterns or environmental conditions to identify engineering problems and assess potential project impact.","cluster_analysis","Supplemental","0.0101","0.3924","0.4940","optional","0.5095","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5400","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_19607","19607","Design energy-efficient or environmentally sound civil structures.","cluster_drafting","Core","0.0097","0.4500","0.4520","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4950","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_19608","19608","Design or engineer systems to efficiently dispose of chemical, biological, or other toxic wastes.","cluster_drafting","Supplemental","0.0076","0.2118","0.3138","optional","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4550","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_19609","19609","Develop or implement engineering solutions to clean up industrial accidents or other contaminated sites.","cluster_drafting","Supplemental","0.0089","0.2552","0.3390","optional","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4595","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_19610","19610","Direct engineering activities, ensuring compliance with environmental, safety, or other governmental regulations.","cluster_oversight_strategy","Core","0.0784","0.9800","0.9900","core","0.4305","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5405","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_19611","19611","Identify environmental risks and develop risk management strategies for civil engineering projects.","cluster_drafting","Supplemental","0.0124","0.3668","0.4037","optional","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4595","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_20489","20489","Provide technical advice to industrial or managerial personnel regarding design, construction, program modifications, or structural repairs.","cluster_oversight_strategy","Core","0.0132","0.8416","0.9199","core","0.4305","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5405","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_20490","20490","Manage and direct the construction, operations, or maintenance activities at project site.","cluster_oversight_strategy","Core","0.0683","0.9800","0.9900","core","0.4305","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5855","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_20491","20491","Plan and design transportation or hydraulic systems or structures, using computer-assisted design or drawing tools.","cluster_drafting","Core","0.0697","0.7464","0.6239","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4950","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_20492","20492","Analyze survey reports, maps, drawings, blueprints, aerial photography, or other topographical or geologic data.","cluster_analysis","Core","0.0461","0.7690","0.7124","core","0.5095","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5890","seeded_from_onet_task_inventory"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_01","jd_ce_01","Design civil infrastructure and prepare construction plans for transportation, utility, or site-development projects.","cluster_drafting","Core","0.0504","0.7600","0.6318","core","0.3175","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_02","jd_ce_02","Prepare technical calculations, design reports, cost estimates, and permit-ready materials for civil projects.","cluster_analysis","Core","0.0434","0.8256","0.7452","core","0.5095","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7870","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_03","jd_ce_03","Coordinate with agencies, utilities, subconsultants, and multidisciplinary project teams to keep civil delivery aligned and buildable.","cluster_coordination","Core","0.0438","0.8564","0.8625","core","0.4685","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7590","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_04","jd_ce_04","Review drawings, specifications, and site-design outputs for code compliance, quality, and construction readiness.","cluster_qa_review","Core","0.0418","0.7824","0.6574","core","0.3135","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.8150","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_01","jd_ce2_01","Compare design options and recommend choices that balance code, cost, schedule, constructability, and stakeholder constraints.","cluster_decision_support","Core","0.0438","0.9164","0.9253","core","0.4885","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7765","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_02","jd_ce2_02","Prepare permit narratives, design packages, and construction documentation that let projects move through review and delivery.","cluster_documentation","Core","0.0465","0.6820","0.5242","supporting","0.4725","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7660","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_03","jd_ce2_03","Manage RFIs, submittals, field follow-through, and construction-phase workflow tasks after design work leaves the desk.","cluster_workflow_admin","Core","0.0401","0.6184","0.4897","supporting","0.3175","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_04","jd_ce2_04","Gather site, utility, and regulatory context and synthesize technical inputs before detailed civil design begins.","cluster_research_synthesis","Core","0.0397","0.7776","0.7320","core","0.3175","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce3_01","jd_ce3_01","Explain design tradeoffs, utility constraints, and permitting issues to agencies, clients, and partner disciplines when projects hit ambiguity.","cluster_client_interaction","Core","0.0408","0.7596","0.8216","core","0.3175","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce3_02","jd_ce3_02","Analyze site constraints, corridor conditions, and alternatives so early design choices reflect the most binding technical realities.","cluster_analysis","Core","0.0530","0.8080","0.7350","core","0.5095","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7870","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce3_03","jd_ce3_03","Decide which design assumptions, standards, and review priorities should govern a project before detailed production ramps up.","cluster_oversight_strategy","Core","0.0442","0.9136","0.9617","core","0.4305","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7520","seeded_from_job_description_expansion"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce3_04","jd_ce3_04","Review calculations, design packages, and coordination assumptions before they move to agency review or field execution.","cluster_qa_review","Core","0.0545","0.7896","0.6616","core","0.3135","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.8150","seeded_from_job_description_expansion"
"occ_17_2071_00","task_occ_17_2071_00_1347","1347","Confer with engineers, customers, or others to discuss existing or potential engineering projects or products.","cluster_client_interaction","Core","0.0611","0.8638","0.9152","core","0.4450","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6300","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1348","1348","Design, implement, maintain, or improve electrical instruments, equipment, facilities, components, products, or systems for commercial, industrial, or domestic purposes.","cluster_drafting","Core","0.0833","0.7960","0.5793","core","0.2425","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6175","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1349","1349","Operate computer-assisted engineering or design software or equipment to perform engineering tasks.","cluster_drafting","Core","0.0739","0.7402","0.5469","core","0.2425","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6175","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1350","1350","Direct or coordinate manufacturing, construction, installation, maintenance, support, documentation, or testing activities to ensure compliance with specifications, codes, or customer requirements.","cluster_documentation","Core","0.0154","0.5792","0.4645","supporting","0.4725","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5680","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1351","1351","Perform detailed calculations to compute and establish manufacturing, construction, or installation standards or specifications.","cluster_analysis","Core","0.0150","0.6864","0.6645","supporting","0.5095","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5350","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1353","1353","Plan or implement research methodology or procedures to apply principles of electrical theory to engineering projects.","cluster_research_synthesis","Core","0.0129","0.6044","0.6316","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5040","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1354","1354","Prepare specifications for purchases of materials or equipment.","cluster_drafting","Core","0.0399","0.6374","0.4873","supporting","0.2425","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5995","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1355","1355","Supervise or train project team members, as necessary.","cluster_analysis","Core","0.0127","0.6182","0.6250","supporting","0.5095","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5350","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1356","1356","Investigate or test vendors' or competitors' products.","cluster_qa_review","Core","0.0142","0.6216","0.6173","supporting","0.5095","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5810","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1357","1357","Oversee project production efforts to assure projects are completed on time and within budget.","cluster_oversight_strategy","Core","0.0156","0.9010","0.9544","core","0.4305","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5495","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1358","1358","Prepare technical drawings, specifications of electrical systems, or topographical maps to ensure that installation and operations conform to standards and customer requirements.","cluster_client_interaction","Core","0.0137","0.7412","0.8441","core","0.4450","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6300","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1361","1361","Assist in developing capital project programs for new equipment or major repairs.","cluster_drafting","Core","0.0125","0.5120","0.4146","supporting","0.2425","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6220","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1363","1363","Compile data and write reports regarding existing or potential electrical engineering studies or projects.","cluster_drafting","Core","0.0453","0.6502","0.4947","supporting","0.2425","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6220","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1364","1364","Collect data relating to commercial or residential development, population, or power system interconnection to determine operating efficiency of electrical systems.","cluster_drafting","Supplemental","0.0140","0.3854","0.3411","optional","0.2425","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5820","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_1365","1365","Conduct field surveys or study maps, graphs, diagrams, or other data to identify and correct power system problems.","cluster_analysis","Supplemental","0.0115","0.4110","0.5048","optional","0.5095","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4950","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_19617","19617","Design electrical systems or components that minimize electric energy requirements, such as lighting systems designed to account for natural lighting.","cluster_drafting","Supplemental","0.0108","0.2924","0.2872","optional","0.2425","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5775","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_19618","19618","Develop systems that produce electricity with renewable energy sources, such as wind, solar, or biofuels.","cluster_drafting","Supplemental","0.0137","0.3792","0.3375","optional","0.2425","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5820","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_19619","19619","Integrate electrical systems with renewable energy systems to improve overall efficiency.","cluster_analysis","Supplemental","0.0117","0.4172","0.5084","optional","0.5095","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4950","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_20729","20729","Estimate labor, material, or construction costs for budget preparation purposes.","cluster_decision_support","Core","0.0147","0.7720","0.8546","core","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3670","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_20730","20730","Investigate customer or public complaints to determine the nature and extent of problems.","cluster_client_interaction","Core","0.0137","0.7092","0.8255","core","0.4450","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6300","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_20731","20731","Inspect completed installations and observe operations to ensure conformance to design and equipment specifications and compliance with operational, safety, or environmental standards.","cluster_qa_review","Core","0.0516","0.7338","0.6824","core","0.5095","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5720","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_23956","23956","Develop software to control electrical systems.","cluster_drafting","Supplemental","0.0677","0.5330","0.4267","supporting","0.2425","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5820","seeded_from_onet_task_inventory"
"occ_17_2071_00","task_occ_17_2071_00_jd_elec_01","jd_elec_01","Design electrical and electromechanical systems from requirements through schematics, component selection, and prototype integration.","cluster_drafting","Core","0.0525","0.7568","0.5565","core","0.2425","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.8290","seeded_from_job_description_expansion"
"occ_17_2071_00","task_occ_17_2071_00_jd_elec_02","jd_elec_02","Make architecture and technical tradeoff decisions for embedded electronics, sensors, power systems, and reliability constraints.","cluster_decision_support","Core","0.0467","0.9256","0.9436","core","0.0055","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.5875","seeded_from_job_description_expansion"
"occ_17_2071_00","task_occ_17_2071_00_jd_elec_03","jd_elec_03","Validate designs through test plans, debug work, compliance checks, and production or field feedback loops.","cluster_qa_review","Core","0.0483","0.7888","0.7143","core","0.5095","src_manual_job_description_review_2026_03|src_v2_role_graph_seed_2026_03","0.7835","seeded_from_job_description_expansion"
